mrt_dist_km,amenity_score,neighborhood_demand,lag_occupancy,month_num,d_covid_phase2,d_absd_hike_2021,d_ahd_tightening,d_ura_guidelines,d_rental_surge,room_type,zone,lease_type,rental_price_sgd,is_vacant,month,planning_area,operator
0.58,0.286,67.0,0.955,3,0,0,0,0,0,Master,East,Monthly,1460.0,0,2021-03,Paya Lebar,Figment
0.111,1.0,60.87,0.76,3,0,0,0,0,0,Studio,North-East,Monthly,1820.0,0,2021-03,Punggol,Cove
0.324,0.286,53.76,0.532,3,0,0,0,0,0,Studio,East,Monthly,1820.0,0,2021-03,Bedok,Bonztel
0.243,0.714,45.36,0.808,3,0,0,0,0,0,Studio,North,12-Month,1410.0,0,2021-03,Woodlands,Cantonment
0.358,0.714,56.61,0.88,3,0,0,0,0,0,Master,East,6-Month,1450.0,1,2021-03,Bedok,Cantonment
0.209,0.286,62.91,0.633,3,0,0,0,0,0,Master,North-East,6-Month,1340.0,0,2021-03,Ang Mo Kio,Lyf
0.527,0.429,40.13,0.9,3,0,0,0,0,0,Twin-Share,North,12-Month,680.0,0,2021-03,Woodlands,Figment
0.481,0.714,79.81,0.786,3,0,0,0,0,0,Master,Central,12-Month,1540.0,0,2021-03,Novena,Cove
0.285,0.429,88.1,0.914,3,0,0,0,0,0,Suite,Central,6-Month,1780.0,0,2021-03,Novena,Figment
0.851,0.857,59.91,0.653,3,0,0,0,0,0,Suite,East,Monthly,1900.0,1,2021-03,Bedok,Hmlet
1.699,0.286,63.33,0.645,3,0,0,0,0,0,Suite,Central,12-Month,1660.0,0,2021-03,Bishan,Cantonment
0.197,0.571,68.98,0.842,3,0,0,0,0,0,Suite,Central,Monthly,2220.0,1,2021-03,Geylang,Lyf
2.129,1.0,61.04,0.993,3,0,0,0,0,0,Suite,North-East,3-Month,1610.0,0,2021-03,Sengkang,Lyf
1.344,0.429,62.67,0.893,3,0,0,0,0,0,Deluxe,Central,3-Month,2120.0,0,2021-03,Bishan,Cove
0.173,0.571,73.04,0.573,3,0,0,0,0,0,Suite,Central,6-Month,1920.0,1,2021-03,Kallang,Cove
0.655,0.857,58.15,0.822,3,0,0,0,0,0,Suite,East,Monthly,1910.0,0,2021-03,Bedok,Figment
0.18,0.286,63.45,0.526,3,0,0,0,0,0,Suite,East,3-Month,1880.0,0,2021-03,Paya Lebar,Lyf
0.403,0.571,69.48,0.94,3,0,0,0,0,0,Twin-Share,Central,Monthly,1020.0,0,2021-03,Geylang,Cantonment
0.266,1.0,66.36,0.929,3,0,0,0,0,0,Studio,North-East,12-Month,1670.0,0,2021-03,Serangoon,Hmlet
0.37,0.571,53.54,0.98,3,0,0,0,0,0,Twin-Share,North,6-Month,710.0,0,2021-03,Yishun,Bonztel
0.266,1.0,45.98,0.86,3,0,0,0,0,0,Master,North,12-Month,1250.0,0,2021-03,Woodlands,The Assembly Place
0.625,0.286,40.57,0.949,3,0,0,0,0,0,Twin-Share,North-East,Monthly,780.0,0,2021-03,Punggol,Cantonment
0.653,0.286,51.19,1.0,3,0,0,0,0,0,Single,North,12-Month,860.0,0,2021-03,Woodlands,Figment
0.479,0.857,70.36,0.888,3,0,0,0,0,0,Single,Central,12-Month,1090.0,0,2021-03,Kallang,Figment
0.922,0.714,62.62,0.841,3,0,0,0,0,0,Deluxe,North-East,3-Month,2050.0,0,2021-03,Serangoon,Cantonment
3.555,0.571,55.38,1.0,3,0,0,0,0,0,Master,West,Monthly,900.0,0,2021-03,Jurong East,Coliwoo
0.149,0.429,75.77,0.906,3,0,0,0,0,0,Suite,Central,Monthly,2170.0,1,2021-03,Queenstown,Cantonment
0.251,0.571,64.9,0.857,3,0,0,0,0,0,Deluxe,East,6-Month,1740.0,0,2021-03,Paya Lebar,The Assembly Place
0.487,1.0,73.49,0.988,3,0,0,0,0,0,Studio,Central,12-Month,1720.0,0,2021-03,Geylang,Cantonment
1.939,1.0,61.2,0.904,3,0,0,0,0,0,Studio,Central,12-Month,1540.0,0,2021-03,Bishan,Lyf
0.722,0.286,74.68,0.845,3,0,0,0,0,0,Master,Central,6-Month,1380.0,1,2021-03,Kallang,Cantonment
0.268,0.857,76.61,1.0,3,0,0,0,0,0,Twin-Share,Central,Monthly,930.0,0,2021-03,Geylang,Bonztel
0.31,0.714,67.56,0.538,3,0,0,0,0,0,Suite,Central,6-Month,1990.0,0,2021-03,Geylang,Cove
3.301,0.429,61.13,0.924,3,0,0,0,0,0,Suite,West,12-Month,1270.0,0,2021-03,Jurong East,Cantonment
0.249,0.286,45.49,0.835,3,0,0,0,0,0,Single,North,6-Month,910.0,0,2021-03,Yishun,Cantonment
1.299,0.714,51.36,0.9,3,0,0,0,0,0,Suite,North-East,Monthly,1560.0,0,2021-03,Sengkang,Figment
0.698,0.286,79.16,0.82,3,0,0,0,0,0,Suite,Central,3-Month,1890.0,0,2021-03,Outram,The Assembly Place
0.295,1.0,72.96,0.903,3,0,0,0,0,0,Master,East,3-Month,1370.0,1,2021-03,Paya Lebar,Cove
2.242,0.429,50.64,1.0,3,0,0,0,0,0,Twin-Share,North-East,3-Month,660.0,0,2021-03,Sengkang,Bonztel
0.376,0.286,42.18,0.72,4,0,0,0,0,0,Deluxe,North,3-Month,1900.0,0,2021-04,Yishun,Coliwoo
1.817,1.0,57.67,0.804,4,0,0,0,0,0,Studio,Central,12-Month,1560.0,0,2021-04,Bishan,The Assembly Place
0.846,0.714,60.43,0.932,4,0,0,0,0,0,Master,East,3-Month,1350.0,1,2021-04,Paya Lebar,Hmlet
3.273,1.0,53.71,0.818,4,0,0,0,0,0,Deluxe,West,12-Month,1560.0,0,2021-04,Jurong East,Hmlet
0.082,1.0,55.87,0.826,4,0,0,0,0,0,Studio,North-East,6-Month,1690.0,0,2021-04,Punggol,Cove
0.703,0.857,87.16,1.0,4,0,0,0,0,0,Twin-Share,Central,6-Month,790.0,0,2021-04,Queenstown,Figment
0.387,0.857,48.69,0.936,4,0,0,0,0,0,Twin-Share,North-East,Monthly,820.0,0,2021-04,Ang Mo Kio,Hmlet
0.367,0.571,86.62,0.82,4,0,0,0,0,0,Suite,Central,12-Month,1910.0,0,2021-04,Rochor,Cove
3.309,0.429,63.59,0.943,4,0,0,0,0,0,Studio,West,Monthly,1190.0,0,2021-04,Jurong East,Figment
0.761,1.0,73.43,0.852,4,0,0,0,0,0,Suite,West,3-Month,1760.0,0,2021-04,Buona Vista,Coliwoo
0.366,1.0,80.09,0.952,4,0,0,0,0,0,Single,Central,Monthly,1330.0,0,2021-04,Outram,Figment
0.642,0.571,77.2,1.0,4,0,0,0,0,0,Single,Central,3-Month,1110.0,0,2021-04,Queenstown,Cantonment
0.36,1.0,74.0,0.392,4,0,0,0,0,0,Deluxe,Central,6-Month,2130.0,0,2021-04,Rochor,Cantonment
0.054,0.714,49.88,0.987,4,0,0,0,0,0,Studio,North-East,12-Month,1470.0,0,2021-04,Ang Mo Kio,Lyf
0.396,1.0,63.62,0.963,4,0,0,0,0,0,Twin-Share,East,6-Month,850.0,0,2021-04,Tampines,Coliwoo
0.421,0.571,64.77,0.61,4,0,0,0,0,0,Deluxe,West,3-Month,2030.0,1,2021-04,Clementi,Cantonment
3.415,0.857,57.33,0.94,4,0,0,0,0,0,Twin-Share,West,6-Month,590.0,0,2021-04,Jurong East,Bonztel
0.564,1.0,59.8,1.0,4,0,0,0,0,0,Twin-Share,West,3-Month,700.0,0,2021-04,Buona Vista,The Assembly Place
0.636,0.286,75.28,0.88,4,0,0,0,0,0,Deluxe,West,12-Month,1760.0,0,2021-04,Buona Vista,Lyf
0.594,0.714,54.6,0.989,4,0,0,0,0,0,Single,East,Monthly,1140.0,0,2021-04,Bedok,Lyf
1.998,0.286,54.61,0.928,4,0,0,0,0,0,Twin-Share,Central,6-Month,780.0,0,2021-04,Bishan,Cove
0.264,0.429,54.0,0.97,4,0,0,0,0,0,Single,North,12-Month,980.0,0,2021-04,Woodlands,Hmlet
0.338,1.0,74.96,0.877,4,0,0,0,0,0,Master,Central,12-Month,1520.0,0,2021-04,Outram,Cove
0.328,0.286,45.89,0.805,4,0,0,0,0,0,Studio,North-East,3-Month,1700.0,0,2021-04,Punggol,Coliwoo
0.469,0.429,69.63,0.93,4,0,0,0,0,0,Master,Central,Monthly,1590.0,0,2021-04,Outram,Cantonment
0.291,0.571,51.25,0.947,4,0,0,0,0,0,Single,North,12-Month,910.0,0,2021-04,Yishun,Figment
0.661,0.286,45.79,0.883,4,0,0,0,0,0,Master,North-East,12-Month,1260.0,0,2021-04,Punggol,Bonztel
1.797,0.714,56.72,0.968,4,0,0,0,0,0,Twin-Share,Central,Monthly,920.0,0,2021-04,Bishan,Cantonment
0.157,0.714,67.63,0.991,4,0,0,0,0,0,Single,West,6-Month,1050.0,0,2021-04,Buona Vista,Coliwoo
0.448,0.714,48.02,0.869,4,0,0,0,0,0,Twin-Share,North-East,12-Month,770.0,0,2021-04,Punggol,Hmlet
0.422,0.857,74.51,0.961,4,0,0,0,0,0,Single,Central,Monthly,1230.0,0,2021-04,Kallang,Bonztel
0.274,0.571,42.28,0.817,4,0,0,0,0,0,Suite,North,3-Month,1760.0,0,2021-04,Woodlands,Coliwoo
0.634,1.0,68.88,0.751,4,0,0,0,0,0,Suite,West,Monthly,1860.0,0,2021-04,Buona Vista,Hmlet
0.24,0.429,78.09,0.854,4,0,0,0,0,0,Studio,West,3-Month,1560.0,0,2021-04,Buona Vista,Cove
0.146,0.571,76.18,1.0,4,0,0,0,0,0,Suite,Central,12-Month,2000.0,0,2021-04,Outram,Cove
0.675,0.286,50.51,0.984,4,0,0,0,0,0,Suite,North-East,12-Month,1790.0,0,2021-04,Punggol,Cantonment
3.73,0.714,55.87,0.893,4,0,0,0,0,0,Master,West,12-Month,900.0,0,2021-04,Jurong East,Cove
0.145,0.286,80.75,0.885,4,0,0,0,0,0,Suite,Central,12-Month,2030.0,0,2021-04,Outram,Bonztel
0.051,0.857,82.63,0.73,4,0,0,0,0,0,Master,Central,6-Month,1650.0,0,2021-04,Geylang,Hmlet
1.833,0.429,56.31,0.694,4,0,0,0,0,0,Deluxe,Central,Monthly,2050.0,1,2021-04,Bishan,Hmlet
0.189,0.286,69.19,1.0,4,0,0,0,0,0,Single,East,3-Month,1020.0,0,2021-04,Paya Lebar,Lyf
1.881,0.286,61.98,1.0,4,0,0,0,0,0,Twin-Share,Central,3-Month,830.0,0,2021-04,Bishan,The Assembly Place
3.307,1.0,54.05,0.905,4,0,0,0,0,0,Single,West,3-Month,750.0,0,2021-04,Jurong East,Hmlet
0.19,1.0,67.71,0.736,4,0,0,0,0,0,Suite,West,6-Month,1900.0,0,2021-04,Buona Vista,Cantonment
0.062,0.714,51.19,0.755,4,0,0,0,0,0,Master,North-East,Monthly,1530.0,0,2021-04,Ang Mo Kio,The Assembly Place
0.208,0.714,53.88,0.911,4,0,0,0,0,0,Studio,East,Monthly,1560.0,0,2021-04,Bedok,Bonztel
1.865,0.857,64.04,0.942,4,0,0,0,0,0,Suite,Central,6-Month,1890.0,0,2021-04,Bishan,Bonztel
0.234,0.714,50.09,0.786,4,0,0,0,0,0,Suite,North,6-Month,1720.0,0,2021-04,Yishun,Cantonment
0.331,0.571,51.78,0.954,4,0,0,0,0,0,Twin-Share,East,12-Month,710.0,0,2021-04,Bedok,Cove
1.254,0.286,74.34,0.917,4,0,0,0,0,0,Deluxe,Central,Monthly,2300.0,0,2021-04,Novena,Coliwoo
0.629,0.286,64.45,0.987,4,0,0,0,0,0,Single,West,Monthly,960.0,0,2021-04,Buona Vista,Cove
0.266,0.857,53.42,0.891,4,0,0,0,0,0,Studio,North,12-Month,1410.0,0,2021-04,Woodlands,Coliwoo
0.084,0.429,84.05,0.885,4,0,0,0,0,0,Single,Central,6-Month,1240.0,0,2021-04,Rochor,Figment
0.463,0.286,73.73,0.977,4,0,0,0,0,0,Single,Central,3-Month,1050.0,0,2021-04,Toa Payoh,Lyf
0.078,0.286,72.33,0.851,4,0,0,0,0,0,Suite,East,6-Month,1770.0,0,2021-04,Paya Lebar,Figment
0.458,0.571,63.38,0.807,4,0,0,0,0,0,Studio,Central,12-Month,1820.0,0,2021-04,Novena,Bonztel
0.857,0.714,74.62,0.86,4,0,0,0,0,0,Deluxe,Central,Monthly,2420.0,0,2021-04,Novena,Coliwoo
0.49,0.857,87.96,0.758,4,0,0,0,0,0,Deluxe,Central,Monthly,2720.0,0,2021-04,Rochor,Cove
0.485,1.0,75.3,0.978,4,0,0,0,0,0,Twin-Share,West,6-Month,680.0,0,2021-04,Buona Vista,The Assembly Place
0.327,1.0,76.84,0.895,4,0,0,0,0,0,Suite,Central,12-Month,2020.0,0,2021-04,Queenstown,Cove
0.153,0.286,45.76,0.565,4,0,0,0,0,0,Deluxe,North-East,Monthly,2250.0,0,2021-04,Punggol,Cove
0.117,0.429,59.33,0.949,4,0,0,0,0,0,Single,East,12-Month,1000.0,0,2021-04,Bedok,Lyf
0.595,0.714,69.69,0.654,4,0,0,0,0,0,Suite,East,6-Month,1900.0,0,2021-04,Paya Lebar,Bonztel
1.209,0.714,66.53,0.996,4,0,0,0,0,0,Studio,West,12-Month,1330.0,0,2021-04,Buona Vista,Bonztel
0.445,0.286,54.34,0.923,4,0,0,0,0,0,Studio,East,Monthly,1790.0,0,2021-04,Paya Lebar,Hmlet
0.099,0.714,64.55,0.812,4,0,0,0,0,0,Master,Central,12-Month,1600.0,0,2021-04,Geylang,Cove
3.309,0.429,55.35,1.0,4,0,0,0,0,0,Master,West,6-Month,930.0,0,2021-04,Jurong East,Cantonment
0.629,0.286,71.32,1.0,4,0,0,0,0,0,Master,Central,12-Month,1490.0,0,2021-04,Toa Payoh,The Assembly Place
0.566,0.571,77.22,0.844,4,0,0,0,0,0,Studio,Central,6-Month,1710.0,0,2021-04,Novena,Lyf
1.892,0.571,54.37,0.929,4,0,0,0,0,0,Master,North-East,3-Month,1310.0,1,2021-04,Sengkang,Lyf
0.316,0.714,77.57,0.9,4,0,0,0,0,0,Twin-Share,Central,6-Month,880.0,0,2021-04,Toa Payoh,Figment
2.14,0.429,60.53,0.751,4,0,0,0,0,0,Studio,North-East,6-Month,1340.0,0,2021-04,Sengkang,Bonztel
0.368,0.571,57.27,0.832,4,0,0,0,0,0,Twin-Share,West,3-Month,760.0,0,2021-04,Clementi,The Assembly Place
0.521,1.0,79.39,0.853,4,0,0,0,0,0,Master,Central,12-Month,1400.0,1,2021-04,Rochor,Cantonment
0.117,1.0,50.78,0.74,4,0,0,0,0,0,Suite,East,12-Month,1940.0,0,2021-04,Tampines,Hmlet
0.242,0.571,57.45,0.916,4,0,0,0,0,0,Master,East,12-Month,1330.0,0,2021-04,Tampines,Figment
0.059,0.571,64.75,0.685,4,0,0,0,0,0,Suite,North-East,Monthly,2020.0,0,2021-04,Serangoon,Cove
3.497,0.429,52.49,0.89,4,0,0,0,0,0,Deluxe,West,12-Month,1370.0,0,2021-04,Jurong East,Lyf
3.274,0.429,54.66,0.891,4,0,0,0,0,0,Twin-Share,West,3-Month,560.0,0,2021-04,Jurong East,Figment
0.203,0.571,68.86,0.871,4,0,0,0,0,0,Master,Central,12-Month,1480.0,0,2021-04,Novena,The Assembly Place
0.412,0.286,56.77,0.861,4,0,0,0,0,0,Deluxe,East,Monthly,2230.0,0,2021-04,Bedok,Lyf
0.261,0.571,66.71,1.0,4,0,0,0,0,0,Twin-Share,East,12-Month,720.0,0,2021-04,Bedok,Coliwoo
0.712,0.857,83.02,0.861,4,0,0,0,0,0,Single,Central,3-Month,1270.0,0,2021-04,Rochor,Figment
0.458,0.857,47.63,0.981,4,0,0,0,0,0,Master,North-East,6-Month,1360.0,0,2021-04,Punggol,Cove
0.052,1.0,73.61,0.473,4,0,0,0,0,0,Deluxe,Central,6-Month,2390.0,0,2021-04,Kallang,Cove
0.256,0.857,56.35,0.979,4,0,0,0,0,0,Single,North,12-Month,830.0,0,2021-04,Yishun,The Assembly Place
0.403,0.857,79.27,0.837,5,1,0,0,0,0,Studio,Central,3-Month,1640.0,1,2021-05,Rochor,Lyf
0.294,0.571,55.63,0.587,5,1,0,0,0,0,Suite,East,12-Month,1740.0,1,2021-05,Tampines,Bonztel
2.144,1.0,62.28,0.978,5,1,0,0,0,0,Master,North-East,3-Month,1080.0,0,2021-05,Sengkang,Coliwoo
0.426,0.857,64.88,0.875,5,1,0,0,0,0,Deluxe,West,Monthly,2110.0,0,2021-05,Clementi,Lyf
0.17,0.429,50.59,0.977,5,1,0,0,0,0,Single,North,12-Month,970.0,0,2021-05,Woodlands,Figment
0.278,0.571,71.99,0.92,5,1,0,0,0,0,Master,East,Monthly,1330.0,0,2021-05,Paya Lebar,Bonztel
3.196,0.571,60.43,0.979,5,1,0,0,0,0,Suite,West,3-Month,1370.0,0,2021-05,Jurong East,Lyf
0.327,0.857,74.79,0.934,5,1,0,0,0,0,Twin-Share,Central,3-Month,1000.0,1,2021-05,Kallang,Cantonment
1.898,0.429,51.34,0.984,5,1,0,0,0,0,Twin-Share,North-East,3-Month,670.0,0,2021-05,Sengkang,The Assembly Place
4.033,0.857,58.63,0.949,5,1,0,0,0,0,Twin-Share,West,6-Month,500.0,0,2021-05,Jurong East,Cove
0.547,1.0,46.73,0.955,5,1,0,0,0,0,Twin-Share,North,12-Month,730.0,0,2021-05,Yishun,Hmlet
0.149,0.857,43.37,0.709,5,1,0,0,0,0,Master,North,Monthly,1360.0,0,2021-05,Woodlands,Cove
0.374,1.0,61.31,0.741,5,1,0,0,0,0,Suite,West,3-Month,1710.0,0,2021-05,Buona Vista,Figment
0.119,0.857,58.53,0.914,5,1,0,0,0,0,Suite,West,Monthly,1970.0,0,2021-05,Clementi,Cantonment
0.217,1.0,60.74,0.953,5,1,0,0,0,0,Studio,West,12-Month,1290.0,0,2021-05,Buona Vista,Coliwoo
0.394,0.286,70.23,0.903,5,1,0,0,0,0,Deluxe,North-East,12-Month,1640.0,0,2021-05,Serangoon,Cantonment
0.944,1.0,72.42,0.998,5,1,0,0,0,0,Twin-Share,Central,Monthly,980.0,0,2021-05,Geylang,Hmlet
2.885,0.286,49.25,0.992,5,1,0,0,0,0,Studio,West,Monthly,1080.0,0,2021-05,Jurong East,Figment
0.504,0.429,89.32,0.95,5,1,0,0,0,0,Studio,Central,3-Month,1840.0,0,2021-05,Outram,Cove
0.357,0.571,69.95,0.747,5,1,0,0,0,0,Deluxe,West,12-Month,1610.0,0,2021-05,Buona Vista,Bonztel
0.356,0.571,52.55,0.884,5,1,0,0,0,0,Master,North-East,Monthly,1470.0,0,2021-05,Punggol,Lyf
0.037,1.0,45.8,0.853,5,1,0,0,0,0,Master,North,Monthly,1260.0,0,2021-05,Woodlands,Cantonment
1.655,0.429,67.22,0.856,5,1,0,0,0,0,Master,Central,12-Month,1270.0,0,2021-05,Bishan,Hmlet
0.2,0.714,57.95,0.986,5,1,0,0,0,0,Studio,West,6-Month,1410.0,0,2021-05,Clementi,Figment
0.348,1.0,73.21,0.863,5,1,0,0,0,0,Single,Central,12-Month,1050.0,0,2021-05,Outram,Lyf
0.241,0.571,76.96,0.517,5,1,0,0,0,0,Deluxe,Central,6-Month,2340.0,0,2021-05,Queenstown,Cove
0.906,0.857,60.86,0.971,5,1,0,0,0,0,Single,West,3-Month,910.0,0,2021-05,Clementi,Cantonment
0.506,0.571,66.24,0.988,5,1,0,0,0,0,Single,Central,12-Month,940.0,0,2021-05,Kallang,Hmlet
0.489,0.857,48.23,0.557,5,1,0,0,0,0,Deluxe,North-East,Monthly,2020.0,1,2021-05,Ang Mo Kio,The Assembly Place
0.711,0.571,34.41,0.893,5,1,0,0,0,0,Single,North,12-Month,780.0,0,2021-05,Yishun,Hmlet
0.239,0.571,55.81,0.793,5,1,0,0,0,0,Studio,East,3-Month,1650.0,0,2021-05,Tampines,Figment
0.062,1.0,51.29,0.505,5,1,0,0,0,0,Suite,North-East,3-Month,1790.0,0,2021-05,Ang Mo Kio,Coliwoo
0.621,0.286,76.32,0.823,5,1,0,0,0,0,Single,Central,Monthly,1160.0,0,2021-05,Novena,Cove
1.072,1.0,51.07,0.766,5,1,0,0,0,0,Studio,North-East,6-Month,1530.0,0,2021-05,Punggol,Bonztel
1.846,0.571,57.96,0.645,5,1,0,0,0,0,Suite,Central,Monthly,1830.0,1,2021-05,Bishan,Figment
0.431,0.857,61.06,0.95,5,1,0,0,0,0,Suite,North-East,12-Month,1590.0,0,2021-05,Ang Mo Kio,Hmlet
0.717,0.857,74.09,0.951,5,1,0,0,0,0,Twin-Share,Central,Monthly,880.0,0,2021-05,Kallang,The Assembly Place
0.258,0.429,57.03,0.954,5,1,0,0,0,0,Master,North-East,3-Month,1300.0,0,2021-05,Serangoon,Cantonment
0.26,0.714,84.69,0.654,5,1,0,0,0,0,Suite,Central,Monthly,2200.0,0,2021-05,Rochor,Lyf
0.423,0.714,52.76,1.0,5,1,0,0,0,0,Studio,North-East,12-Month,1520.0,1,2021-05,Ang Mo Kio,Bonztel
0.575,1.0,79.18,0.956,5,1,0,0,0,0,Studio,Central,3-Month,1660.0,0,2021-05,Novena,Lyf
1.975,0.286,53.57,0.591,5,1,0,0,0,0,Deluxe,North-East,Monthly,1760.0,0,2021-05,Sengkang,Hmlet
2.014,0.286,61.16,0.929,5,1,0,0,0,0,Single,North-East,Monthly,920.0,0,2021-05,Sengkang,The Assembly Place
0.411,0.286,70.08,0.831,5,1,0,0,0,0,Single,Central,3-Month,1080.0,0,2021-05,Toa Payoh,Coliwoo
0.564,0.286,68.63,1.0,5,1,0,0,0,0,Master,Central,6-Month,1510.0,0,2021-05,Toa Payoh,Cantonment
0.129,0.286,72.21,0.446,5,1,0,0,0,0,Deluxe,Central,Monthly,2570.0,1,2021-05,Geylang,Figment
0.134,0.286,53.61,0.877,5,1,0,0,0,0,Master,East,Monthly,1460.0,0,2021-05,Tampines,Figment
0.29,0.857,70.8,0.558,5,1,0,0,0,0,Deluxe,North-East,12-Month,2100.0,0,2021-05,Serangoon,Lyf
0.506,0.857,53.34,0.951,5,1,0,0,0,0,Twin-Share,East,Monthly,830.0,0,2021-05,Bedok,Figment
0.216,1.0,83.35,0.96,5,1,0,0,0,0,Single,Central,Monthly,1330.0,0,2021-05,Outram,Hmlet
0.389,0.286,64.43,0.872,5,1,0,0,0,0,Studio,West,12-Month,1310.0,0,2021-05,Buona Vista,Hmlet
0.384,0.429,62.15,0.835,5,1,0,0,0,0,Single,West,Monthly,1060.0,0,2021-05,Clementi,Cantonment
0.631,0.857,67.37,0.959,5,1,0,0,0,0,Twin-Share,Central,12-Month,880.0,0,2021-05,Toa Payoh,Coliwoo
1.879,0.571,65.84,0.705,5,1,0,0,0,0,Master,Central,6-Month,1300.0,0,2021-05,Bishan,Coliwoo
0.138,0.714,69.25,1.0,5,1,0,0,0,0,Twin-Share,East,6-Month,800.0,0,2021-05,Paya Lebar,The Assembly Place
0.052,0.571,82.92,0.891,5,1,0,0,0,0,Master,Central,3-Month,1440.0,0,2021-05,Rochor,Coliwoo
0.184,0.429,88.43,0.675,5,1,0,0,0,0,Deluxe,Central,6-Month,2460.0,0,2021-05,Rochor,Bonztel
0.514,0.571,59.63,1.0,5,1,0,0,0,0,Master,West,Monthly,1250.0,0,2021-05,Buona Vista,The Assembly Place
0.696,1.0,74.14,0.938,5,1,0,0,0,0,Twin-Share,Central,6-Month,910.0,0,2021-05,Outram,Bonztel
0.571,1.0,74.68,0.899,5,1,0,0,0,0,Suite,Central,12-Month,1970.0,0,2021-05,Novena,Coliwoo
0.11,0.429,52.52,0.847,5,1,0,0,0,0,Studio,East,6-Month,1540.0,0,2021-05,Tampines,The Assembly Place
0.547,0.429,73.32,0.898,5,1,0,0,0,0,Suite,Central,3-Month,2050.0,0,2021-05,Geylang,Lyf
0.497,0.286,40.26,0.671,5,1,0,0,0,0,Studio,North,Monthly,1650.0,1,2021-05,Woodlands,Bonztel
0.218,0.286,82.35,0.908,5,1,0,0,0,0,Master,Central,12-Month,1350.0,0,2021-05,Queenstown,Figment
0.195,0.857,68.9,0.996,5,1,0,0,0,0,Twin-Share,Central,Monthly,970.0,0,2021-05,Novena,Figment
0.411,0.286,47.99,0.937,5,1,0,0,0,0,Master,East,6-Month,1160.0,0,2021-05,Bedok,Coliwoo
0.36,0.571,91.96,0.956,5,1,0,0,0,0,Master,Central,3-Month,1320.0,0,2021-05,Rochor,The Assembly Place
0.225,0.571,75.74,0.843,5,1,0,0,0,0,Single,Central,3-Month,1100.0,0,2021-05,Kallang,Coliwoo
0.423,0.857,75.7,0.852,5,1,0,0,0,0,Suite,Central,Monthly,1940.0,0,2021-05,Novena,Figment
0.504,0.857,50.92,0.938,5,1,0,0,0,0,Single,East,12-Month,950.0,0,2021-05,Tampines,Coliwoo
0.443,0.857,44.56,0.981,5,1,0,0,0,0,Single,North,12-Month,900.0,0,2021-05,Yishun,Bonztel
0.377,0.857,42.74,0.928,5,1,0,0,0,0,Twin-Share,North,3-Month,770.0,0,2021-05,Woodlands,Coliwoo
0.791,0.857,77.33,0.941,5,1,0,0,0,0,Single,Central,12-Month,1040.0,1,2021-05,Outram,Figment
0.456,0.571,50.8,0.449,5,1,0,0,0,0,Deluxe,North-East,12-Month,1820.0,1,2021-05,Punggol,Cantonment
0.328,0.571,55.16,0.768,5,1,0,0,0,0,Studio,North-East,Monthly,1750.0,1,2021-05,Punggol,Cove
0.105,0.857,53.14,1.0,5,1,0,0,0,0,Single,West,6-Month,910.0,0,2021-05,Clementi,The Assembly Place
0.577,1.0,66.11,0.979,5,1,0,0,0,0,Studio,West,3-Month,1440.0,0,2021-05,Buona Vista,Coliwoo
0.516,0.571,51.62,1.0,5,1,0,0,0,0,Suite,East,6-Month,1570.0,0,2021-05,Bedok,Coliwoo
0.189,1.0,56.95,0.569,5,1,0,0,0,0,Suite,North,3-Month,1780.0,1,2021-05,Yishun,Figment
0.114,1.0,56.27,0.99,5,1,0,0,0,0,Master,North-East,6-Month,1310.0,0,2021-05,Ang Mo Kio,Coliwoo
0.587,0.429,70.91,0.936,5,1,0,0,0,0,Single,Central,3-Month,1150.0,0,2021-05,Outram,Cove
0.587,1.0,50.64,0.944,5,1,0,0,0,0,Single,East,12-Month,910.0,0,2021-05,Bedok,Cantonment
1.633,1.0,48.35,0.875,6,1,0,0,0,0,Deluxe,North-East,6-Month,1830.0,0,2021-06,Sengkang,The Assembly Place
2.398,0.714,55.93,0.726,6,1,0,0,0,0,Deluxe,West,3-Month,1500.0,1,2021-06,Jurong East,Figment
0.558,0.286,77.1,0.988,6,1,0,0,0,0,Twin-Share,Central,3-Month,850.0,0,2021-06,Outram,Cantonment
0.467,1.0,72.03,0.933,6,1,0,0,0,0,Master,Central,6-Month,1500.0,0,2021-06,Kallang,Cove
0.139,1.0,54.54,0.863,6,1,0,0,0,0,Master,East,6-Month,1440.0,0,2021-06,Tampines,Coliwoo
0.04,0.429,84.76,0.939,6,1,0,0,0,0,Master,Central,12-Month,1350.0,0,2021-06,Outram,The Assembly Place
0.212,0.714,44.19,0.941,6,1,0,0,0,0,Studio,North-East,Monthly,1640.0,0,2021-06,Punggol,Bonztel
0.56,1.0,30.47,1.0,6,1,0,0,0,0,Single,North,6-Month,910.0,0,2021-06,Woodlands,Coliwoo
0.404,0.857,46.97,1.0,6,1,0,0,0,0,Twin-Share,North-East,Monthly,850.0,0,2021-06,Punggol,Lyf
1.346,0.857,53.57,0.625,6,1,0,0,0,0,Deluxe,North-East,12-Month,1860.0,0,2021-06,Sengkang,Cove
2.145,0.286,49.65,0.844,6,1,0,0,0,0,Deluxe,North-East,6-Month,1490.0,1,2021-06,Sengkang,Figment
0.37,0.429,75.64,0.979,6,1,0,0,0,0,Single,Central,12-Month,1030.0,0,2021-06,Kallang,Bonztel
