listing_id,month,year,month_num,operator,planning_area,zone,room_type,lease_type,lat,lon,mrt_dist_km,amenity_count,amenity_score,neighborhood_demand,lag_occupancy,rental_price_sgd,is_vacant,d_covid_phase2,d_absd_hike_2021,d_ahd_tightening,d_ura_guidelines,d_rental_surge
1168,2021-03,2021,3,Hmlet,Sengkang,North-East,Studio,Monthly,1.3934,103.89095,1.743,3,0.429,44.82,0.756,1280.0,1,0,0,0,0,0
1169,2021-03,2021,3,The Assembly Place,Jurong East,West,Deluxe,6-Month,1.33471,103.74749,2.907,6,0.857,49.5,0.933,1440.0,0,0,0,0,0,0
1170,2021-03,2021,3,Cove,Jurong East,West,Twin-Share,6-Month,1.3337,103.73793,3.636,7,1.0,63.45,1.0,570.0,0,0,0,0,0,0
1171,2021-03,2021,3,Hmlet,Geylang,Central,Master,6-Month,1.31867,103.89001,0.183,7,1.0,80.36,0.949,1600.0,0,0,0,0,0,0
1172,2021-03,2021,3,Bonztel,Tampines,East,Suite,12-Month,1.35003,103.94689,0.392,3,0.429,57.44,0.864,1560.0,0,0,0,0,0,0
1173,2021-03,2021,3,Bonztel,Jurong East,West,Single,Monthly,1.3314,103.73838,3.455,7,1.0,61.07,0.827,780.0,0,0,0,0,0,0
1174,2021-03,2021,3,Hmlet,Sengkang,North-East,Single,12-Month,1.38982,103.89669,1.704,5,0.714,55.54,1.0,890.0,0,0,0,0,0,0
1175,2021-03,2021,3,Cantonment,Jurong East,West,Deluxe,3-Month,1.33326,103.74472,3.011,4,0.571,52.25,0.833,1580.0,0,0,0,0,0,0
1176,2021-03,2021,3,Hmlet,Ang Mo Kio,North-East,Suite,6-Month,1.36392,103.85316,0.779,5,0.714,52.81,0.673,1820.0,0,0,0,0,0,0
1177,2021-03,2021,3,Hmlet,Geylang,Central,Studio,3-Month,1.31858,103.88933,0.259,3,0.429,69.83,0.824,1740.0,1,0,0,0,0,0
1178,2021-03,2021,3,The Assembly Place,Toa Payoh,Central,Deluxe,12-Month,1.33193,103.85819,0.909,2,0.286,69.87,0.463,2110.0,1,0,0,0,0,0
1179,2021-03,2021,3,Cantonment,Serangoon,North-East,Master,6-Month,1.34892,103.87159,0.843,2,0.286,59.0,1.0,1260.0,0,0,0,0,0,0
1180,2021-03,2021,3,The Assembly Place,Novena,Central,Master,6-Month,1.32073,103.84109,0.333,7,1.0,76.13,0.91,1600.0,0,0,0,0,0,0
1181,2021-03,2021,3,Coliwoo,Woodlands,North,Master,Monthly,1.44083,103.78055,0.773,3,0.429,41.56,0.952,1290.0,0,0,0,0,0,0
1182,2021-03,2021,3,Bonztel,Novena,Central,Suite,12-Month,1.31816,103.84309,0.228,5,0.714,85.61,0.92,2090.0,0,0,0,0,0,0
1183,2021-03,2021,3,The Assembly Place,Queenstown,Central,Studio,3-Month,1.29567,103.78302,0.38,7,1.0,68.78,0.801,1820.0,0,0,0,0,0,0
1184,2021-03,2021,3,The Assembly Place,Outram,Central,Twin-Share,12-Month,1.27579,103.83479,0.717,7,1.0,77.97,1.0,770.0,0,0,0,0,0,0
1185,2021-03,2021,3,Cantonment,Punggol,North-East,Master,Monthly,1.40925,103.90488,0.641,6,0.857,45.03,0.87,1400.0,0,0,0,0,0,0
1186,2021-03,2021,3,Bonztel,Bishan,Central,Deluxe,6-Month,1.35182,103.8454,2.044,5,0.714,60.05,0.52,2020.0,1,0,0,0,0,0
1187,2021-03,2021,3,Cove,Novena,Central,Suite,6-Month,1.31908,103.84708,0.357,3,0.429,74.65,0.749,2110.0,0,0,0,0,0,0
1188,2021-03,2021,3,Lyf,Geylang,Central,Suite,6-Month,1.31883,103.89436,0.197,4,0.571,59.84,0.921,2010.0,0,0,0,0,0,0
1189,2021-03,2021,3,Bonztel,Ang Mo Kio,North-East,Single,6-Month,1.37293,103.84911,0.34,6,0.857,55.44,0.947,1110.0,0,0,0,0,0,0
1190,2021-03,2021,3,Hmlet,Yishun,North,Twin-Share,3-Month,1.4279,103.83595,0.137,4,0.571,42.99,1.0,820.0,0,0,0,0,0,0
1191,2021-03,2021,3,Coliwoo,Ang Mo Kio,North-East,Suite,6-Month,1.36676,103.85111,0.392,4,0.571,61.22,0.947,1510.0,0,0,0,0,0,0
1192,2021-03,2021,3,Cove,Geylang,Central,Twin-Share,3-Month,1.31962,103.89234,0.1,2,0.286,70.94,0.943,900.0,0,0,0,0,0,0
1193,2021-03,2021,3,Cantonment,Outram,Central,Master,3-Month,1.27696,103.83909,0.288,4,0.571,80.29,0.729,1580.0,1,0,0,0,0,0
1194,2021-03,2021,3,Hmlet,Buona Vista,West,Suite,6-Month,1.30474,103.79088,0.309,2,0.286,62.78,0.703,1450.0,1,0,0,0,0,0
1195,2021-03,2021,3,The Assembly Place,Queenstown,Central,Studio,12-Month,1.29275,103.78511,0.196,4,0.571,75.54,0.795,1770.0,1,0,0,0,0,0
1196,2021-03,2021,3,Cove,Toa Payoh,Central,Twin-Share,6-Month,1.33661,103.84786,0.389,6,0.857,63.53,0.989,900.0,0,0,0,0,0,0
1197,2021-03,2021,3,Figment,Ang Mo Kio,North-East,Single,Monthly,1.37078,103.84435,0.581,6,0.857,54.53,0.875,1050.0,0,0,0,0,0,0
1198,2021-03,2021,3,Hmlet,Sengkang,North-East,Single,12-Month,1.39511,103.89566,1.246,6,0.857,59.39,0.873,860.0,0,0,0,0,0,0
1199,2021-03,2021,3,Lyf,Buona Vista,West,Master,6-Month,1.31031,103.79042,0.341,6,0.857,67.31,0.997,1180.0,0,0,0,0,0,0
1200,2021-03,2021,3,Coliwoo,Geylang,Central,Twin-Share,6-Month,1.31988,103.8874,0.475,7,1.0,66.02,0.951,910.0,0,0,0,0,0,0
1201,2021-03,2021,3,Hmlet,Rochor,Central,Studio,3-Month,1.30045,103.85288,0.439,4,0.571,84.47,0.931,1920.0,0,0,0,0,0,0
1202,2021-03,2021,3,Hmlet,Kallang,Central,Studio,6-Month,1.31363,103.87386,0.454,7,1.0,66.51,0.544,1930.0,0,0,0,0,0,0
1203,2021-03,2021,3,Coliwoo,Kallang,Central,Master,3-Month,1.30542,103.87579,0.661,2,0.286,67.78,0.875,1330.0,0,0,0,0,0,0
1204,2021-03,2021,3,Coliwoo,Jurong East,West,Master,6-Month,1.33234,103.74165,3.211,5,0.714,65.31,0.881,1030.0,0,0,0,0,0,0
1205,2021-03,2021,3,Cantonment,Novena,Central,Suite,Monthly,1.31998,103.84794,0.438,7,1.0,80.28,0.732,2090.0,0,0,0,0,0,0
1206,2021-03,2021,3,Figment,Punggol,North-East,Studio,Monthly,1.40129,103.90159,0.318,2,0.286,45.78,0.835,1620.0,0,0,0,0,0,0
1207,2021-03,2021,3,Lyf,Bedok,East,Twin-Share,6-Month,1.32103,103.93576,0.706,5,0.714,49.36,0.894,750.0,1,0,0,0,0,0
1208,2021-03,2021,3,The Assembly Place,Toa Payoh,Central,Deluxe,12-Month,1.33501,103.84617,0.47,3,0.429,70.7,0.792,1880.0,0,0,0,0,0,0
1209,2021-03,2021,3,The Assembly Place,Novena,Central,Deluxe,Monthly,1.3231,103.84342,0.351,6,0.857,71.0,0.666,2050.0,1,0,0,0,0,0
1210,2021-03,2021,3,Bonztel,Jurong East,West,Suite,12-Month,1.33154,103.74303,3.035,3,0.429,55.5,0.965,1240.0,0,0,0,0,0,0
1211,2021-03,2021,3,Coliwoo,Jurong East,West,Studio,6-Month,1.33284,103.74504,2.953,6,0.857,50.12,0.929,1100.0,0,0,0,0,0,0
1212,2021-03,2021,3,Cove,Punggol,North-East,Studio,12-Month,1.40674,103.90009,0.406,3,0.429,47.6,0.856,1500.0,0,0,0,0,0,0
1213,2021-03,2021,3,Lyf,Ang Mo Kio,North-East,Studio,12-Month,1.37306,103.8556,0.764,6,0.857,42.88,0.773,1510.0,0,0,0,0,0,0
1214,2021-03,2021,3,Lyf,Tampines,East,Single,6-Month,1.35374,103.94526,0.087,6,0.857,57.45,0.96,990.0,1,0,0,0,0,0
1215,2021-03,2021,3,The Assembly Place,Toa Payoh,Central,Deluxe,6-Month,1.33648,103.84654,0.495,3,0.429,67.21,0.713,2060.0,1,0,0,0,0,0
1216,2021-03,2021,3,Figment,Paya Lebar,East,Master,Monthly,1.31588,103.89789,0.58,2,0.286,67.0,0.955,1460.0,0,0,0,0,0,0
1217,2021-03,2021,3,Cove,Punggol,North-East,Studio,Monthly,1.40311,103.90296,0.111,7,1.0,60.87,0.76,1820.0,0,0,0,0,0,0
1218,2021-03,2021,3,Bonztel,Bedok,East,Studio,Monthly,1.32531,103.92755,0.324,2,0.286,53.76,0.532,1820.0,0,0,0,0,0,0
1219,2021-03,2021,3,Cantonment,Woodlands,North,Studio,12-Month,1.43746,103.78442,0.243,5,0.714,45.36,0.808,1410.0,0,0,0,0,0,0
1220,2021-03,2021,3,Cantonment,Bedok,East,Master,6-Month,1.32449,103.9334,0.358,5,0.714,56.61,0.88,1450.0,1,0,0,0,0,0
1221,2021-03,2021,3,Lyf,Ang Mo Kio,North-East,Master,6-Month,1.36882,103.85103,0.209,2,0.286,62.91,0.633,1340.0,0,0,0,0,0,0
1222,2021-03,2021,3,Figment,Woodlands,North,Twin-Share,12-Month,1.43355,103.78383,0.527,3,0.429,40.13,0.9,680.0,0,0,0,0,0,0
1223,2021-03,2021,3,Cove,Novena,Central,Master,12-Month,1.32034,103.83969,0.481,5,0.714,79.81,0.786,1540.0,0,0,0,0,0,0
1224,2021-03,2021,3,Figment,Novena,Central,Suite,6-Month,1.3202,103.84656,0.285,3,0.429,88.1,0.914,1780.0,0,0,0,0,0,0
1225,2021-03,2021,3,Hmlet,Bedok,East,Suite,Monthly,1.33173,103.93075,0.851,6,0.857,59.91,0.653,1900.0,1,0,0,0,0,0
1226,2021-03,2021,3,Cantonment,Bishan,Central,Suite,12-Month,1.34932,103.85163,1.699,2,0.286,63.33,0.645,1660.0,0,0,0,0,0,0
1227,2021-03,2021,3,Lyf,Geylang,Central,Suite,Monthly,1.31854,103.89456,0.197,4,0.571,68.98,0.842,2220.0,1,0,0,0,0,0
1228,2021-03,2021,3,Lyf,Sengkang,North-East,Suite,3-Month,1.38762,103.89257,2.129,7,1.0,61.04,0.993,1610.0,0,0,0,0,0,0
1229,2021-03,2021,3,Cove,Bishan,Central,Deluxe,3-Month,1.34553,103.84638,1.344,3,0.429,62.67,0.893,2120.0,0,0,0,0,0,0
1230,2021-03,2021,3,Cove,Kallang,Central,Suite,6-Month,1.31073,103.87062,0.173,4,0.571,73.04,0.573,1920.0,1,0,0,0,0,0
1231,2021-03,2021,3,Figment,Bedok,East,Suite,Monthly,1.31954,103.93393,0.655,6,0.857,58.15,0.822,1910.0,0,0,0,0,0,0
1232,2021-03,2021,3,Lyf,Paya Lebar,East,Suite,3-Month,1.31911,103.88998,0.18,2,0.286,63.45,0.526,1880.0,0,0,0,0,0,0
1233,2021-03,2021,3,Cantonment,Geylang,Central,Twin-Share,Monthly,1.3161,103.88957,0.403,4,0.571,69.48,0.94,1020.0,0,0,0,0,0,0
1234,2021-03,2021,3,Hmlet,Serangoon,North-East,Studio,12-Month,1.35735,103.87364,0.266,7,1.0,66.36,0.929,1670.0,0,0,0,0,0,0
1235,2021-03,2021,3,Bonztel,Yishun,North,Twin-Share,6-Month,1.42942,103.8387,0.37,4,0.571,53.54,0.98,710.0,0,0,0,0,0,0
1236,2021-03,2021,3,The Assembly Place,Woodlands,North,Master,12-Month,1.43856,103.78451,0.266,7,1.0,45.98,0.86,1250.0,0,0,0,0,0,0
1237,2021-03,2021,3,Cantonment,Punggol,North-East,Twin-Share,Monthly,1.4051,103.90801,0.625,2,0.286,40.57,0.949,780.0,0,0,0,0,0,0
1238,2021-03,2021,3,Figment,Woodlands,North,Single,12-Month,1.44025,103.79173,0.653,2,0.286,51.19,1.0,860.0,0,0,0,0,0,0
1239,2021-03,2021,3,Figment,Kallang,Central,Single,12-Month,1.31106,103.87618,0.479,6,0.857,70.36,0.888,1090.0,0,0,0,0,0,0
1240,2021-03,2021,3,Cantonment,Serangoon,North-East,Deluxe,3-Month,1.35846,103.87946,0.922,5,0.714,62.62,0.841,2050.0,0,0,0,0,0,0
1241,2021-03,2021,3,Coliwoo,Jurong East,West,Master,Monthly,1.3373,103.74179,3.555,4,0.571,55.38,1.0,900.0,0,0,0,0,0,0
1242,2021-03,2021,3,Cantonment,Queenstown,Central,Suite,Monthly,1.29547,103.78653,0.149,3,0.429,75.77,0.906,2170.0,1,0,0,0,0,0
1243,2021-03,2021,3,The Assembly Place,Paya Lebar,East,Deluxe,6-Month,1.32012,103.89362,0.251,4,0.571,64.9,0.857,1740.0,0,0,0,0,0,0
1244,2021-03,2021,3,Cantonment,Geylang,Central,Studio,12-Month,1.31935,103.88723,0.487,7,1.0,73.49,0.988,1720.0,0,0,0,0,0,0
1245,2021-03,2021,3,Lyf,Bishan,Central,Studio,12-Month,1.35042,103.84417,1.939,7,1.0,61.2,0.904,1540.0,0,0,0,0,0,0
1246,2021-03,2021,3,Cantonment,Kallang,Central,Master,6-Month,1.31031,103.86551,0.722,2,0.286,74.68,0.845,1380.0,1,0,0,0,0,0
1247,2021-03,2021,3,Bonztel,Geylang,Central,Twin-Share,Monthly,1.31555,103.89411,0.268,6,0.857,76.61,1.0,930.0,0,0,0,0,0,0
1248,2021-03,2021,3,Cove,Geylang,Central,Suite,6-Month,1.31829,103.88893,0.31,5,0.714,67.56,0.538,1990.0,0,0,0,0,0,0
1249,2021-03,2021,3,Cantonment,Jurong East,West,Suite,12-Month,1.33233,103.74065,3.301,3,0.429,61.13,0.924,1270.0,0,0,0,0,0,0
1250,2021-03,2021,3,Cantonment,Yishun,North,Single,6-Month,1.43112,103.8361,0.249,2,0.286,45.49,0.835,910.0,0,0,0,0,0,0
1251,2021-03,2021,3,Figment,Sengkang,North-East,Suite,Monthly,1.39308,103.89835,1.299,5,0.714,51.36,0.9,1560.0,0,0,0,0,0,0
1252,2021-03,2021,3,The Assembly Place,Outram,Central,Suite,3-Month,1.27342,103.8424,0.698,2,0.286,79.16,0.82,1890.0,0,0,0,0,0,0
1253,2021-03,2021,3,Cove,Paya Lebar,East,Master,3-Month,1.32105,103.89339,0.295,7,1.0,72.96,0.903,1370.0,1,0,0,0,0,0
1254,2021-03,2021,3,Bonztel,Sengkang,North-East,Twin-Share,3-Month,1.38594,103.89352,2.242,3,0.429,50.64,1.0,660.0,0,0,0,0,0,0
1255,2021-04,2021,4,Coliwoo,Yishun,North,Deluxe,3-Month,1.42568,103.83476,0.376,2,0.286,42.18,0.72,1900.0,0,0,0,0,0,0
1256,2021-04,2021,4,The Assembly Place,Bishan,Central,Studio,12-Month,1.35021,103.84757,1.817,7,1.0,57.67,0.804,1560.0,0,0,0,0,0,0
1257,2021-04,2021,4,Hmlet,Paya Lebar,East,Master,3-Month,1.32224,103.89911,0.846,5,0.714,60.43,0.932,1350.0,1,0,0,0,0,0
1258,2021-04,2021,4,Hmlet,Jurong East,West,Deluxe,12-Month,1.3277,103.73825,3.273,7,1.0,53.71,0.818,1560.0,0,0,0,0,0,0
1259,2021-04,2021,4,Cove,Punggol,North-East,Studio,6-Month,1.40372,103.90319,0.082,7,1.0,55.87,0.826,1690.0,0,0,0,0,0,0
1260,2021-04,2021,4,Figment,Queenstown,Central,Twin-Share,6-Month,1.29579,103.77998,0.703,6,0.857,87.16,1.0,790.0,0,0,0,0,0,0
1261,2021-04,2021,4,Hmlet,Ang Mo Kio,North-East,Twin-Share,Monthly,1.37309,103.8481,0.387,6,0.857,48.69,0.936,820.0,0,0,0,0,0,0
1262,2021-04,2021,4,Cove,Rochor,Central,Suite,12-Month,1.30158,103.85692,0.367,4,0.571,86.62,0.82,1910.0,0,0,0,0,0,0
1263,2021-04,2021,4,Figment,Jurong East,West,Studio,Monthly,1.32985,103.739,3.309,3,0.429,63.59,0.943,1190.0,0,0,0,0,0,0
1264,2021-04,2021,4,Coliwoo,Buona Vista,West,Suite,3-Month,1.31229,103.79449,0.761,7,1.0,73.43,0.852,1760.0,0,0,0,0,0,0
1265,2021-04,2021,4,Figment,Outram,Central,Single,Monthly,1.2773,103.84282,0.366,7,1.0,80.09,0.952,1330.0,0,0,0,0,0,0
1266,2021-04,2021,4,Cantonment,Queenstown,Central,Single,3-Month,1.29395,103.78033,0.642,4,0.571,77.2,1.0,1110.0,0,0,0,0,0,0
1267,2021-04,2021,4,Cantonment,Rochor,Central,Deluxe,6-Month,1.30797,103.85687,0.36,7,1.0,74.0,0.392,2130.0,0,0,0,0,0,0
1268,2021-04,2021,4,Lyf,Ang Mo Kio,North-East,Studio,12-Month,1.37039,103.84948,0.054,5,0.714,49.88,0.987,1470.0,0,0,0,0,0,0
1269,2021-04,2021,4,Coliwoo,Tampines,East,Twin-Share,6-Month,1.35566,103.94737,0.396,7,1.0,63.62,0.963,850.0,0,0,0,0,0,0
1270,2021-04,2021,4,Cantonment,Clementi,West,Deluxe,3-Month,1.31864,103.76331,0.421,4,0.571,64.77,0.61,2030.0,1,0,0,0,0,0
1271,2021-04,2021,4,Bonztel,Jurong East,West,Twin-Share,6-Month,1.33426,103.74082,3.415,6,0.857,57.33,0.94,590.0,0,0,0,0,0,0
1272,2021-04,2021,4,The Assembly Place,Buona Vista,West,Twin-Share,3-Month,1.31192,103.78771,0.564,7,1.0,59.8,1.0,700.0,0,0,0,0,0,0
1273,2021-04,2021,4,Lyf,Buona Vista,West,Deluxe,12-Month,1.30162,103.79044,0.636,2,0.286,75.28,0.88,1760.0,0,0,0,0,0,0
1274,2021-04,2021,4,Lyf,Bedok,East,Single,Monthly,1.31928,103.92791,0.594,5,0.714,54.6,0.989,1140.0,0,0,0,0,0,0
1275,2021-04,2021,4,Cove,Bishan,Central,Twin-Share,6-Month,1.35208,103.84717,1.998,2,0.286,54.61,0.928,780.0,0,0,0,0,0,0
1276,2021-04,2021,4,Hmlet,Woodlands,North,Single,12-Month,1.43943,103.78782,0.264,3,0.429,54.0,0.97,980.0,0,0,0,0,0,0
1277,2021-04,2021,4,Cove,Outram,Central,Master,12-Month,1.28183,103.84188,0.338,7,1.0,74.96,0.877,1520.0,0,0,0,0,0,0
1278,2021-04,2021,4,Coliwoo,Punggol,North-East,Studio,3-Month,1.40567,103.90494,0.328,2,0.286,45.89,0.805,1700.0,0,0,0,0,0,0
1279,2021-04,2021,4,Cantonment,Outram,Central,Master,Monthly,1.28217,103.8371,0.469,3,0.429,69.63,0.93,1590.0,0,0,0,0,0,0
1280,2021-04,2021,4,Figment,Yishun,North,Single,12-Month,1.43158,103.83585,0.291,4,0.571,51.25,0.947,910.0,0,0,0,0,0,0
1281,2021-04,2021,4,Bonztel,Punggol,North-East,Master,12-Month,1.4038,103.90845,0.661,2,0.286,45.79,0.883,1260.0,0,0,0,0,0,0
1282,2021-04,2021,4,Cantonment,Bishan,Central,Twin-Share,Monthly,1.34993,103.84702,1.797,5,0.714,56.72,0.968,920.0,0,0,0,0,0,0
1283,2021-04,2021,4,Coliwoo,Buona Vista,West,Single,6-Month,1.30688,103.78845,0.157,5,0.714,67.63,0.991,1050.0,0,0,0,0,0,0
1284,2021-04,2021,4,Hmlet,Punggol,North-East,Twin-Share,12-Month,1.40466,103.89852,0.448,5,0.714,48.02,0.869,770.0,0,0,0,0,0,0
1285,2021-04,2021,4,Bonztel,Kallang,Central,Single,Monthly,1.31201,103.86878,0.422,6,0.857,74.51,0.961,1230.0,0,0,0,0,0,0
1286,2021-04,2021,4,Coliwoo,Woodlands,North,Suite,3-Month,1.43498,103.78706,0.274,4,0.571,42.28,0.817,1760.0,0,0,0,0,0,0
1287,2021-04,2021,4,Hmlet,Buona Vista,West,Suite,Monthly,1.30272,103.7864,0.634,7,1.0,68.88,0.751,1860.0,0,0,0,0,0,0
1288,2021-04,2021,4,Cove,Buona Vista,West,Studio,3-Month,1.30915,103.7909,0.24,3,0.429,78.09,0.854,1560.0,0,0,0,0,0,0
1289,2021-04,2021,4,Cove,Outram,Central,Suite,12-Month,1.28062,103.84026,0.146,4,0.571,76.18,1.0,2000.0,0,0,0,0,0,0
1290,2021-04,2021,4,Cantonment,Punggol,North-East,Suite,12-Month,1.39834,103.90032,0.675,2,0.286,50.51,0.984,1790.0,0,0,0,0,0,0
1291,2021-04,2021,4,Cove,Jurong East,West,Master,12-Month,1.33597,103.73855,3.73,5,0.714,55.87,0.893,900.0,0,0,0,0,0,0
1292,2021-04,2021,4,Bonztel,Outram,Central,Suite,12-Month,1.27811,103.83966,0.145,2,0.286,80.75,0.885,2030.0,0,0,0,0,0,0
1293,2021-04,2021,4,Hmlet,Geylang,Central,Master,6-Month,1.31955,103.89168,0.051,6,0.857,82.63,0.73,1650.0,0,0,0,0,0,0
1294,2021-04,2021,4,Hmlet,Bishan,Central,Deluxe,Monthly,1.35389,103.8456,1.833,3,0.429,56.31,0.694,2050.0,1,0,0,0,0,0
1295,2021-04,2021,4,Lyf,Paya Lebar,East,Single,3-Month,1.31902,103.8899,0.189,2,0.286,69.19,1.0,1020.0,0,0,0,0,0,0
1296,2021-04,2021,4,The Assembly Place,Bishan,Central,Twin-Share,3-Month,1.35094,103.84866,1.881,2,0.286,61.98,1.0,830.0,0,0,0,0,0,0
1297,2021-04,2021,4,Hmlet,Jurong East,West,Single,3-Month,1.33437,103.74216,3.307,7,1.0,54.05,0.905,750.0,0,0,0,0,0,0
1298,2021-04,2021,4,Cantonment,Buona Vista,West,Suite,6-Month,1.30561,103.78955,0.19,7,1.0,67.71,0.736,1900.0,0,0,0,0,0,0
1299,2021-04,2021,4,The Assembly Place,Ang Mo Kio,North-East,Master,Monthly,1.36993,103.85005,0.062,5,0.714,51.19,0.755,1530.0,0,0,0,0,0,0
1300,2021-04,2021,4,Bonztel,Bedok,East,Studio,Monthly,1.32419,103.93207,0.208,5,0.714,53.88,0.911,1560.0,0,0,0,0,0,0
1301,2021-04,2021,4,Bonztel,Bishan,Central,Suite,6-Month,1.35318,103.84826,1.865,6,0.857,64.04,0.942,1890.0,0,0,0,0,0,0
1302,2021-04,2021,4,Cantonment,Yishun,North,Suite,6-Month,1.43069,103.83665,0.234,5,0.714,50.09,0.786,1720.0,0,0,0,0,0,0
1303,2021-04,2021,4,Cove,Bedok,East,Twin-Share,12-Month,1.32675,103.92884,0.331,4,0.571,51.78,0.954,710.0,0,0,0,0,0,0
1304,2021-04,2021,4,Coliwoo,Novena,Central,Deluxe,Monthly,1.33049,103.83961,1.254,2,0.286,74.34,0.917,2300.0,0,0,0,0,0,0
1305,2021-04,2021,4,Cove,Buona Vista,West,Single,Monthly,1.30178,103.79463,0.629,2,0.286,64.45,0.987,960.0,0,0,0,0,0,0
1306,2021-04,2021,4,Coliwoo,Woodlands,North,Studio,12-Month,1.43618,103.78866,0.266,6,0.857,53.42,0.891,1410.0,0,0,0,0,0,0
1307,2021-04,2021,4,Figment,Rochor,Central,Single,6-Month,1.30425,103.85672,0.084,3,0.429,84.05,0.885,1240.0,0,0,0,0,0,0
1308,2021-04,2021,4,Lyf,Toa Payoh,Central,Single,3-Month,1.33533,103.84632,0.463,2,0.286,73.73,0.977,1050.0,0,0,0,0,0,0
1309,2021-04,2021,4,Figment,Paya Lebar,East,Suite,6-Month,1.31973,103.8919,0.078,2,0.286,72.33,0.851,1770.0,0,0,0,0,0,0
1310,2021-04,2021,4,Bonztel,Novena,Central,Studio,12-Month,1.32204,103.84758,0.458,4,0.571,63.38,0.807,1820.0,0,0,0,0,0,0
1311,2021-04,2021,4,Coliwoo,Novena,Central,Deluxe,Monthly,1.32727,103.84657,0.857,5,0.714,74.62,0.86,2420.0,0,0,0,0,0,0
1312,2021-04,2021,4,Cove,Rochor,Central,Deluxe,Monthly,1.30845,103.85866,0.49,6,0.857,87.96,0.758,2720.0,0,0,0,0,0,0
1313,2021-04,2021,4,The Assembly Place,Buona Vista,West,Twin-Share,6-Month,1.30317,103.78841,0.485,7,1.0,75.3,0.978,680.0,0,0,0,0,0,0
1314,2021-04,2021,4,Cove,Queenstown,Central,Suite,12-Month,1.29171,103.78767,0.327,7,1.0,76.84,0.895,2020.0,0,0,0,0,0,0
1315,2021-04,2021,4,Cove,Punggol,North-East,Deluxe,Monthly,1.40285,103.90325,0.153,2,0.286,45.76,0.565,2250.0,0,0,0,0,0,0
1316,2021-04,2021,4,Lyf,Bedok,East,Single,12-Month,1.32328,103.93086,0.117,3,0.429,59.33,0.949,1000.0,0,0,0,0,0,0
1317,2021-04,2021,4,Bonztel,Paya Lebar,East,Suite,6-Month,1.3138,103.88933,0.595,5,0.714,69.69,0.654,1900.0,0,0,0,0,0,0
1318,2021-04,2021,4,Bonztel,Buona Vista,West,Studio,12-Month,1.31117,103.77964,1.209,5,0.714,66.53,0.996,1330.0,0,0,0,0,0,0
1319,2021-04,2021,4,Hmlet,Paya Lebar,East,Studio,Monthly,1.31828,103.89696,0.445,2,0.286,54.34,0.923,1790.0,0,0,0,0,0,0
1320,2021-04,2021,4,Cove,Geylang,Central,Master,12-Month,1.31966,103.89229,0.099,5,0.714,64.55,0.812,1600.0,0,0,0,0,0,0
1321,2021-04,2021,4,Cantonment,Jurong East,West,Master,6-Month,1.33428,103.74205,3.309,3,0.429,55.35,1.0,930.0,0,0,0,0,0,0
1322,2021-04,2021,4,The Assembly Place,Toa Payoh,Central,Master,12-Month,1.32953,103.85364,0.629,2,0.286,71.32,1.0,1490.0,0,0,0,0,0,0
1323,2021-04,2021,4,Lyf,Novena,Central,Studio,6-Month,1.32371,103.84052,0.566,4,0.571,77.22,0.844,1710.0,0,0,0,0,0,0
1324,2021-04,2021,4,Lyf,Sengkang,North-East,Master,3-Month,1.38784,103.89716,1.892,4,0.571,54.37,0.929,1310.0,1,0,0,0,0,0
1325,2021-04,2021,4,Figment,Toa Payoh,Central,Twin-Share,6-Month,1.33444,103.84748,0.316,5,0.714,77.57,0.9,880.0,0,0,0,0,0,0
1326,2021-04,2021,4,Bonztel,Sengkang,North-East,Studio,6-Month,1.38691,103.89365,2.14,3,0.429,60.53,0.751,1340.0,0,0,0,0,0,0
1327,2021-04,2021,4,The Assembly Place,Clementi,West,Twin-Share,3-Month,1.31606,103.7617,0.368,4,0.571,57.27,0.832,760.0,0,0,0,0,0,0
1328,2021-04,2021,4,Cantonment,Rochor,Central,Master,12-Month,1.30837,103.85924,0.521,7,1.0,79.39,0.853,1400.0,1,0,0,0,0,0
1329,2021-04,2021,4,Hmlet,Tampines,East,Suite,12-Month,1.35236,103.94583,0.117,7,1.0,50.78,0.74,1940.0,0,0,0,0,0,0
1330,2021-04,2021,4,Figment,Tampines,East,Master,12-Month,1.35321,103.94717,0.242,4,0.571,57.45,0.916,1330.0,0,0,0,0,0,0
1331,2021-04,2021,4,Cove,Serangoon,North-East,Suite,Monthly,1.35643,103.87088,0.059,4,0.571,64.75,0.685,2020.0,0,0,0,0,0,0
1332,2021-04,2021,4,Lyf,Jurong East,West,Deluxe,12-Month,1.3389,103.74422,3.497,3,0.429,52.49,0.89,1370.0,0,0,0,0,0,0
1333,2021-04,2021,4,Figment,Jurong East,West,Twin-Share,3-Month,1.3309,103.73999,3.274,3,0.429,54.66,0.891,560.0,0,0,0,0,0,0
1334,2021-04,2021,4,The Assembly Place,Novena,Central,Master,12-Month,1.32122,103.84536,0.203,4,0.571,68.86,0.871,1480.0,0,0,0,0,0,0
1335,2021-04,2021,4,Lyf,Bedok,East,Deluxe,Monthly,1.32703,103.92794,0.412,2,0.286,56.77,0.861,2230.0,0,0,0,0,0,0
1336,2021-04,2021,4,Coliwoo,Bedok,East,Twin-Share,12-Month,1.32501,103.93236,0.261,4,0.571,66.71,1.0,720.0,0,0,0,0,0,0
1337,2021-04,2021,4,Figment,Rochor,Central,Single,3-Month,1.31078,103.8539,0.712,6,0.857,83.02,0.861,1270.0,0,0,0,0,0,0
